id,title,url,rate,tag1,tag2,tag3,tag4,tag5,difficulty,budget,people,prep_time,cooking_time,total_time,title_en,tag1_en,tag2_en,tag3_en,difficulty_en,budget_en
1327,Rôti de porc confit,https://www.marmiton.org/recettes/recette_roti-de-porc-confit_88286.aspx,5,plat principal,viande,viande rôtie,,,très facile,moyen,4,15,2,17,Roasted pork confit,main course,meat,roast meat,very easy,AVERAGE
1328,coq au vin de la mère Michèle,https://www.marmiton.org/recettes/recette_coq-au-vin-de-la-mere-michele_38434.aspx,4.9,plat principal,viande,viande en sauce,,,facile,moyen,4,1,3,4,Mother Michèle's coq au vin,main course,meat,meat in sauce,easy,AVERAGE
1329,Boulettes de poisson par Laurent Mariotte,https://www.marmiton.org/recettes/recette_boulettes-de-poisson-par-laurent-mariotte_530118.aspx,4.8,plat principal,,,,,facile,bon marché,4,15,8,23,Fish balls by Laurent Mariotte,main course,,,easy,cheap
1330,Soupe Tom Kha Kai (Thailande),https://www.marmiton.org/recettes/recette_soupe-tom-kha-kai-thailande_15597.aspx,4.7,plat principal,plat unique,plats thaï,,,facile,moyen,4,20,1,21,Tom Kha Kai Soup (Thailand),main course,single dish,thai dishes,easy,AVERAGE
1331,Pastels (Sénégal),https://www.marmiton.org/recettes/recette_pastels-senegal_29644.aspx,3.9,plat principal,plat unique,plats africains,,,facile,bon marché,4,115,5,120,Pastels (Senegal),main course,single dish,african dishes,easy,cheap
1332,Poivrons farcis thon et parmesan,https://www.marmiton.org/recettes/recette_poivrons-farcis-thon-et-parmesan_82232.aspx,4.9,plat principal,plat unique,légumes farcis,,,très facile,bon marché,4,20,45,65,Tuna and Parmesan Stuffed Peppers,main course,single dish,stuffed vegetables,very easy,cheap
1333,Pizza tortilla,https://www.marmiton.org/recettes/recette_pizza-tortilla_82191.aspx,4.8,plat principal,œufs,omelette,,,très facile,bon marché,4,5,10,15,Tortilla pizza,main course,eggs,omelette,very easy,cheap
1334,"Tajine d’agneau aux oignons, aux olives violettes et aux citrons confits",https://www.marmiton.org/recettes/recette_tajine-d-agneau-aux-oignons-aux-olives-violettes-et-aux-citrons-confits_29610.aspx,4.8,plat principal,plat unique,tajine,,,facile,bon marché,4,30,30,60,"Lamb tagine with onions, purple olives and preserved lemons",main course,single dish,tagine,easy,cheap
1335,Lapin à la moutarde de grand'mère (au four),https://www.marmiton.org/recettes/recette_lapin-a-la-moutarde-de-grand-mere-au-four_67275.aspx,4.6,plat principal,viande,viande rôtie,,,très facile,bon marché,4,15,1,16,Grandma's rabbit with mustard (in the oven),main course,meat,roast meat,very easy,cheap
1336,Spaghetti aux moules sauce tomate,https://www.marmiton.org/recettes/recette_spaghetti-aux-moules-sauce-tomate_52451.aspx,4.8,plat principal,"pâtes, riz, semoule",pâtes en sauce,,,facile,bon marché,4,15,30,45,Spaghetti with mussels in tomato sauce,main course,"pasta, rice, semolina",pasta in sauce,easy,cheap
1337,Tagliatelles aux fruits de mer et crème safranée,https://www.marmiton.org/recettes/recette_tagliatelles-aux-fruits-de-mer-et-creme-safranee_14302.aspx,4.8,plat principal,"pâtes, riz, semoule",tagliatelle,,,très facile,bon marché,4,15,20,35,Tagliatelle with seafood and saffron cream,main course,"pasta, rice, semolina",tagliatelle,very easy,cheap
1338,Lasagnes bolognaise,https://www.marmiton.org/recettes/recette_lasagne-bolognaise_20449.aspx,4.9,plat principal,"pâtes, riz, semoule",lasagne,,,facile,bon marché,4,1,45,46,Lasagna Bolognese,main course,"pasta, rice, semolina",lasagna,easy,cheap
1339,Brioches chinoises à la vapeur avec farce (baozi),https://www.marmiton.org/recettes/recette_brioches-chinoises-a-la-vapeur-avec-farce_334251.aspx,5,plat principal,plat unique,plats chinois,,,moyenne,moyen,4,130,20,150,Chinese steamed buns with stuffing (baozi),main course,single dish,chinese dishes,average,AVERAGE
1340,Pot-au-feu facile au Thermomix,https://www.marmiton.org/recettes/recette_pot-au-feu-facile-au-thermomix_383504.aspx,0,plat principal,plat unique,pot-au-feu,,,facile,moyen,4,25,230,255,Easy pot-au-feu with Thermomix,main course,single dish,stew,easy,AVERAGE
1341,Riz aux carottes,https://www.marmiton.org/recettes/recette_riz-aux-carottes_21862.aspx,3.8,plat principal,"pâtes, riz, semoule",plat de riz,,,facile,bon marché,4,10,15,25,Rice with carrots,main course,"pasta, rice, semolina",rice dish,easy,cheap
1342,Pâtes et pois chiches à l'italienne,https://www.marmiton.org/recettes/recette_pates-et-pois-chiches-a-l-italienne_60885.aspx,4.7,plat principal,"pâtes, riz, semoule",autres pâtes,,,facile,bon marché,4,10,20,30,Italian Pasta and Chickpeas,main course,"pasta, rice, semolina",other pasta,easy,cheap
1343,Cuisse de poulet à la toscane,https://www.marmiton.org/recettes/recette_cuisse-de-poulet-a-la-toscane_17355.aspx,4.9,plat principal,viande,viande en sauce,,,facile,bon marché,4,15,50,65,Tuscan Chicken Thigh,main course,meat,meat in sauce,easy,cheap
1344,Pintade aux pommes et au cidre,https://www.marmiton.org/recettes/recette_pintade-aux-pommes-et-au-cidre_221945.aspx,4.8,plat principal,viande,viande en sauce,,,moyenne,moyen,4,10,30,40,Guinea fowl with apples and cider,main course,meat,meat in sauce,average,AVERAGE
1345,Boulettes pour couscous,https://www.marmiton.org/recettes/recette_boulettes-pour-couscous_16503.aspx,4.4,plat principal,plat unique,couscous,,,moyenne,bon marché,4,30,40,70,Couscous balls,main course,single dish,couscous,average,cheap
1346,Gambas al pilpil (Espagne),https://www.marmiton.org/recettes/recette_gambas-al-pilpil-espagne_12889.aspx,3,plat principal,fruits de mer,crevettes,,,très facile,moyen,4,15,10,25,Prawns al pilpil (Spain),main course,seafood,shrimp,very easy,AVERAGE
1347,Sauté de veau à la tomate,https://www.marmiton.org/recettes/recette_saute-de-veau-a-la-tomate_46684.aspx,4.7,plat principal,viande,viande en sauce,,,facile,bon marché,4,30,1,31,Veal sautéed with tomatoes,main course,meat,meat in sauce,easy,cheap
1348,Poêlée de courgettes à l'ail,https://www.marmiton.org/recettes/recette_poelee-de-courgettes-a-l-ail_228178.aspx,0,plat principal,plat végétarien,jardinière ou poêlée de légumes,,,facile,bon marché,4,10,30,40,Pan-fried zucchini with garlic,main course,vegetarian dish,vegetable garden or pan-fried vegetables,easy,cheap
1349,Crevettes à la bisque de homard relevée,https://www.marmiton.org/recettes/recette_crevettes-a-la-bisque-de-homard-relevee_33797.aspx,4.2,plat principal,fruits de mer,crevettes,,,très facile,moyen,4,15,15,30,Shrimp with spicy lobster bisque,main course,seafood,shrimp,very easy,AVERAGE
1350,Crevettes à la crème et aux fettucine,https://www.marmiton.org/recettes/recette_crevettes-a-la-creme-et-aux-fettucine_11907.aspx,4.7,plat principal,fruits de mer,crevettes,,,très facile,bon marché,4,25,15,40,Shrimp with cream and fettuccine,main course,seafood,shrimp,very easy,cheap
1351,Gratin de chou blanc au curry,https://www.marmiton.org/recettes/recette_gratin-de-chou-blanc-au-curry_254030.aspx,4.7,plat principal,viande,viande en sauce,,,facile,bon marché,4,20,25,45,White cabbage gratin with curry,main course,meat,meat in sauce,easy,cheap
1352,Civet de sanglier mariné au vin rouge,https://www.marmiton.org/recettes/recette_civet-de-sanglier-marine-au-vin-rouge_24746.aspx,3.2,plat principal,viande,viande rôtie,,,facile,assez cher,4,20,2,22,Wild boar stew marinated in red wine,main course,meat,roast meat,easy,quite expensive
1353,Filet mignon d'agneau facile à la miel et à la moutarde,https://www.marmiton.org/recettes/recette_filet-mignon-d-agneau-facile-a-la-miel-et-a-la-moutarde_337752.aspx,4,plat principal,viande,viande rôtie,,,facile,bon marché,4,5,15,20,Easy Honey Mustard Lamb Tenderloin,main course,meat,roast meat,easy,cheap
1354,Lapin au vin blanc (à la cocotte),https://www.marmiton.org/recettes/recette_lapin-au-vin-blanc-a-la-cocotte_10530.aspx,4.6,plat principal,viande,viande rôtie,,,facile,bon marché,4,20,25,45,Rabbit in white wine (in a casserole),main course,meat,roast meat,easy,cheap
1355,Pilons de poulet à la sauce tomate,https://www.marmiton.org/recettes/recette_pilons-de-poulet-a-la-sauce-tomate_31813.aspx,4.4,plat principal,viande,viande en sauce,,,très facile,bon marché,4,15,30,45,Chicken drumsticks in tomato sauce,main course,meat,meat in sauce,very easy,cheap
1356,Maâkouda (galettes de pommes de terre marocaines),https://www.marmiton.org/recettes/recette_maakouda-crepes-de-pommes-de-terre-safranees_171388.aspx,4,plat principal,plat végétarien,galette de légumes,,,facile,bon marché,4,30,5,35,Maâkouda (Moroccan potato pancakes),main course,vegetarian dish,vegetable pancake,easy,cheap
1357,Sauté de biche Stroganoff,https://www.marmiton.org/recettes/recette_saute-de-biche-stroganoff_41501.aspx,4.7,plat principal,viande,viande rôtie,,,moyenne,assez cher,4,45,2,47,Sautéed venison Stroganoff,main course,meat,roast meat,average,quite expensive
1358,Tortilla de courgettes,https://www.marmiton.org/recettes/recette_tortilla-de-courgettes_46429.aspx,3.5,plat principal,œufs,omelette,,,très facile,bon marché,4,5,25,30,Zucchini tortilla,main course,eggs,omelette,very easy,cheap
1359,Filet mignon pommes de terre au Cookeo,https://www.marmiton.org/recettes/recette_filet-mignon-pommes-de-terre_529181.aspx,4.5,plat principal,viande,,,,facile,bon marché,4,10,15,25,Filet mignon with potatoes in the Cookeo,main course,meat,,easy,cheap
1360,Omelette espagnole au chorizo,https://www.marmiton.org/recettes/recette_omelette-espagnole-au-chorizo_27845.aspx,4.5,plat principal,œufs,omelette,,,très facile,bon marché,4,10,40,50,Spanish omelette with chorizo,main course,eggs,omelette,very easy,cheap
1361,Poulet au four et ses légumes,https://www.marmiton.org/recettes/recette_poulet-au-four-et-ses-legumes_32053.aspx,4.8,plat principal,viande,viande rôtie,,,très facile,bon marché,4,30,1,31,Baked chicken and vegetables,main course,meat,roast meat,very easy,cheap
1362,Magrets de canard au miel au Cookeo,https://www.marmiton.org/recettes/recette_magrets-de-canard-au-miel-au-cookeo_383346.aspx,0,plat principal,viande,viande rôtie,,,facile,assez cher,4,10,5,15,Duck breasts with honey in Cookeo,main course,meat,roast meat,easy,quite expensive
1363,Queues de langoustine à l'ail,https://www.marmiton.org/recettes/recette_queues-de-langoustine-a-l-ail_20022.aspx,4.4,plat principal,fruits de mer,crustacés,,,très facile,moyen,4,15,8,23,Langoustine tails with garlic,main course,seafood,crustaceans,very easy,AVERAGE
1364,Brochettes de crevettes au chorizo et ananas,https://www.marmiton.org/recettes/recette_brochettes-de-crevettes-au-chorizo-et-ananas_173736.aspx,4.6,plat principal,fruits de mer,crevettes,,,très facile,bon marché,4,2,10,12,Shrimp skewers with chorizo ​​and pineapple,main course,seafood,shrimp,very easy,cheap
1365,Cabillaud à la sauce au curry,https://www.marmiton.org/recettes/recette_cabillaud-a-la-sauce-au-curry_24618.aspx,4.7,plat principal,viande,viande en sauce,,,facile,moyen,4,20,30,50,Cod in curry sauce,main course,meat,meat in sauce,easy,AVERAGE
1366,Curry de cabillaud au lait de coco,https://www.marmiton.org/recettes/recette_curry-de-cabillaud-au-lait-de-coco_392578.aspx,5,plat principal,poisson,,,,facile,moyen,4,10,15,25,Cod curry with coconut milk,main course,fish,,easy,AVERAGE
1367,Farfalles au jambon et petits pois,https://www.marmiton.org/recettes/recette_farfalles-aux-jambon-et-petits-pois_14662.aspx,4.4,plat principal,"pâtes, riz, semoule",autres pâtes,,,très facile,bon marché,4,10,30,40,Farfalle with ham and peas,main course,"pasta, rice, semolina",other pasta,very easy,cheap
1368,aubergines farcies à la ricotta,https://www.marmiton.org/recettes/recette_aubergines-farcies-a-la-ricotta_32037.aspx,3.8,plat principal,plat unique,légumes farcis,,,facile,bon marché,4,20,40,60,ricotta stuffed eggplants,main course,single dish,stuffed vegetables,easy,cheap
1369,Fondue bressane,https://www.marmiton.org/recettes/recette_fondue-bressane_18641.aspx,4.8,plat principal,plat unique,fondue à la viande,,,très facile,bon marché,4,20,25,45,Bresse fondue,main course,single dish,meat fondue,very easy,cheap
1370,Sauté de porc au cidre,https://www.marmiton.org/recettes/recette_saute-de-porc-au-cidre_20878.aspx,4.7,plat principal,viande,viande en sauce,,,très facile,bon marché,4,15,1,16,Pork stir-fry with cider,main course,meat,meat in sauce,very easy,cheap
1371,Spaghetti de courgette à la carbonara,https://www.marmiton.org/recettes/recette_spaghetti-de-courgette-a-la-carbonara_528366.aspx,4.9,plat principal,,,,,très facile,bon marché,4,3,7,10,Zucchini Spaghetti Carbonara,main course,,,very easy,cheap
1372,Cassolette de noix de saint-jacques aux champignons,https://www.marmiton.org/recettes/recette_cassolette-de-noix-de-saint-jacques-aux-champignons_37000.aspx,4.5,plat principal,fruits de mer,saint-jacques,,,très facile,moyen,4,30,40,70,Scallop and mushroom casserole,main course,seafood,scallops,very easy,AVERAGE
1373,petits seiches à la persillade,https://www.marmiton.org/recettes/recette_petits-seiches-a-la-persillade_41354.aspx,3.7,plat principal,fruits de mer,"calamar, poulpe",,,très facile,bon marché,4,20,15,35,small cuttlefish with parsley,main course,seafood,"squid, octopus",very easy,cheap
1374,Quiche aux crevettes et tomates cerises,https://www.marmiton.org/recettes/recette_quiche-aux-crevettes-et-tomates-cerises_51584.aspx,4.5,plat principal,fruits de mer,crevettes,,,facile,bon marché,4,10,30,40,Shrimp and Cherry Tomato Quiche,main course,seafood,shrimp,easy,cheap
1375,Crevettes Thaï à l'ail et au basilic,https://www.marmiton.org/recettes/recette_crevettes-thai-a-l-ail-et-au-basilic_49307.aspx,5,plat principal,plat unique,plats thaï,,,facile,moyen,4,20,15,35,Thai Shrimp with Garlic and Basil,main course,single dish,thai dishes,easy,AVERAGE
1376,Délice de crevettes flambées au whisky,https://www.marmiton.org/recettes/recette_delice-de-crevettes-flambees-au-whisky_36305.aspx,5,plat principal,fruits de mer,crevettes,,,très facile,moyen,4,30,10,40,Flambéed shrimp delight with whisky,main course,seafood,shrimp,very easy,AVERAGE
1377,Epaule d'agneau boulangère,https://www.marmiton.org/recettes/recette_epaule-d-agneau-boulangere_30104.aspx,4.8,plat principal,viande,viande rôtie,,,facile,moyen,4,15,1,16,Lamb shoulder bakery,main course,meat,roast meat,easy,AVERAGE
1378,Poulet chinois,https://www.marmiton.org/recettes/recette_poulet-chinois_313119.aspx,4.2,plat principal,plat unique,plats chinois,,,facile,bon marché,4,10,7,17,Chinese chicken,main course,single dish,chinese dishes,easy,cheap
1379,Saucisses végétariennes,https://www.marmiton.org/recettes/recette_saucisses-vegetariennes_34445.aspx,4.4,plat principal,viande,viande rôtie,,,très facile,bon marché,4,50,25,75,Vegetarian sausages,main course,meat,roast meat,very easy,cheap
1380,escalope de veau au marsala,https://www.marmiton.org/recettes/recette_escalope-de-veau-au-marsala_27883.aspx,4,plat principal,viande,viande rôtie,,,très facile,bon marché,4,10,15,25,veal escalope with marsala,main course,meat,roast meat,very easy,cheap
1381,Noix de saint-jacques et gambas à la plancha,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-et-gambas-a-la-plancha_348021.aspx,0,plat principal,fruits de mer,crevettes,,,très facile,bon marché,4,10,20,30,Grilled scallops and prawns,main course,seafood,shrimp,very easy,cheap
1382,Poisson pané (merlan),https://www.marmiton.org/recettes/recette_poisson-pane-merlan_17658.aspx,4.1,plat principal,poisson,poisson pané,,,très facile,bon marché,4,10,6,16,Breaded fish (whiting),main course,fish,breaded fish,very easy,cheap
1383,Tajine aux citrons confits ou poulet M'chermel (Maroc),https://www.marmiton.org/recettes/recette_tajine-aux-citrons-confits-ou-poulet-m-chermel-maroc_10746.aspx,4.8,plat principal,plat unique,tajine,,,moyenne,moyen,4,30,30,60,Tajine with preserved lemons or M'chermel chicken (Morocco),main course,single dish,tagine,average,AVERAGE
1384,Risotto au potiron,https://www.marmiton.org/recettes/recette_risotto-au-potiron_12764.aspx,4.6,plat principal,"pâtes, riz, semoule",risotto,,,très facile,bon marché,4,40,20,60,Pumpkin Risotto,main course,"pasta, rice, semolina",risotto,very easy,cheap
1385,Epeautre aux champignons façon risotto,https://www.marmiton.org/recettes/recette_epeautre-aux-champignons-facon-risotto_166523.aspx,4.9,plat principal,"pâtes, riz, semoule",risotto,,,facile,bon marché,4,10,20,30,Spelt with mushrooms risotto style,main course,"pasta, rice, semolina",risotto,easy,cheap
1386,Faire stériliser un foie gras,https://www.marmiton.org/recettes/recette_faire-steriliser-un-foie-gras_11769.aspx,3.9,plat principal,viande,abats,,,moyenne,moyen,4,230,40,270,Sterilizing a foie gras,main course,meat,offal,average,AVERAGE
1387,Filet mignon de porc aux pommes et au cidre brut,https://www.marmiton.org/recettes/recette_filet-mignon-de-porc-aux-pommes-et-au-cidre-brut_41301.aspx,4.7,plat principal,viande,viande rôtie,,,facile,moyen,4,30,1,31,Pork tenderloin with apples and raw cider,main course,meat,roast meat,easy,AVERAGE
1388,Noix de Saint-Jacques flambées au Cognac,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-flambees-au-cognac_50648.aspx,4.9,plat principal,fruits de mer,saint-jacques,,,facile,moyen,4,10,10,20,Scallops flambéed with Cognac,main course,seafood,scallops,easy,AVERAGE
